region,Year,quantile,lag,Estimate,STA,STA_cor,STA_cor_p,SPI,SPI_cor,SPI_cor_p
"h. Great 
Plains",1994,10,lag_1,1.57723308633853,-2.32388243700099,-0.406453695002293,0.01,0.627336584225073,0.505314000731951,<0.01
"h. Great 
Plains",1994,10,lag_2,1.57723308633853,-0.127872683969023,-0.0810803896343648,0.63,0.937112129623899,0.151736647250651,0.37
"h. Great 
Plains",1994,50,lag_0,1.52500918791927,-0.98367223451048,-0.46456767613924,<0.01,-1.11624863880167,0.37035591518057,0.02
"h. Great 
Plains",1994,50,lag_1,1.52500918791927,-2.32388243700099,-0.349089404577176,0.03,0.627336584225073,0.281800340840059,0.09
"h. Great 
Plains",1994,50,lag_2,1.52500918791927,-0.127872683969023,-0.141817905583018,0.4,0.937112129623899,0.182190804879588,0.28
"h. Great 
Plains",1994,90,lag_0,2.05704227787844,-0.98367223451048,-0.427183059238619,0.01,-1.11624863880167,0.442919946951267,0.01
"h. Great 
Plains",1994,90,lag_1,2.05704227787844,-2.32388243700099,-0.351066452271812,0.03,0.627336584225073,0.163718655822477,0.33
"h. Great 
Plains",1994,90,lag_2,2.05704227787844,-0.127872683969023,-0.146287824001992,0.39,0.937112129623899,0.144836568064858,0.39
"h. Great 
Plains",1995,10,lag_0,1.21376511107805,-0.571525127372285,-0.348627914207098,0.03,1.58276510981385,0.137933295646513,0.42
"h. Great 
Plains",1995,10,lag_1,1.21376511107805,-0.98367223451048,-0.406453695002293,0.01,-1.11624863880167,0.505314000731951,<0.01
"h. Great 
Plains",1995,10,lag_2,1.21376511107805,-2.32388243700099,-0.0810803896343648,0.63,0.627336584225073,0.151736647250651,0.37
"h. Great 
Plains",1995,50,lag_0,1.41509322448096,-0.571525127372285,-0.46456767613924,<0.01,1.58276510981385,0.37035591518057,0.02
"h. Great 
Plains",1995,50,lag_1,1.41509322448096,-0.98367223451048,-0.349089404577176,0.03,-1.11624863880167,0.281800340840059,0.09
"h. Great 
Plains",1995,50,lag_2,1.41509322448096,-2.32388243700099,-0.141817905583018,0.4,0.627336584225073,0.182190804879588,0.28
"h. Great 
Plains",1995,90,lag_0,2.22394735062076,-0.571525127372285,-0.427183059238619,0.01,1.58276510981385,0.442919946951267,0.01
"h. Great 
Plains",1995,90,lag_1,2.22394735062076,-0.98367223451048,-0.351066452271812,0.03,-1.11624863880167,0.163718655822477,0.33
"h. Great 
Plains",1995,90,lag_2,2.22394735062076,-2.32388243700099,-0.146287824001992,0.39,0.627336584225073,0.144836568064858,0.39
"h. Great 
Plains",1996,10,lag_0,1.64487228064794,-1.41073053322139,-0.348627914207098,0.03,-0.771879409692695,0.137933295646513,0.42
"h. Great 
Plains",1996,10,lag_1,1.64487228064794,-0.571525127372285,-0.406453695002293,0.01,1.58276510981385,0.505314000731951,<0.01
"h. Great 
Plains",1996,10,lag_2,1.64487228064794,-0.98367223451048,-0.0810803896343648,0.63,-1.11624863880167,0.151736647250651,0.37
"h. Great 
Plains",1996,50,lag_0,1.43540135649732,-1.41073053322139,-0.46456767613924,<0.01,-0.771879409692695,0.37035591518057,0.02
"h. Great 
Plains",1996,50,lag_1,1.43540135649732,-0.571525127372285,-0.349089404577176,0.03,1.58276510981385,0.281800340840059,0.09
"h. Great 
Plains",1996,50,lag_2,1.43540135649732,-0.98367223451048,-0.141817905583018,0.4,-1.11624863880167,0.182190804879588,0.28
"h. Great 
Plains",1996,90,lag_0,1.84321452957367,-1.41073053322139,-0.427183059238619,0.01,-0.771879409692695,0.442919946951267,0.01
"h. Great 
Plains",1996,90,lag_1,1.84321452957367,-0.571525127372285,-0.351066452271812,0.03,1.58276510981385,0.163718655822477,0.33
"h. Great 
Plains",1996,90,lag_2,1.84321452957367,-0.98367223451048,-0.146287824001992,0.39,-1.11624863880167,0.144836568064858,0.39
"h. Great 
Plains",1997,10,lag_0,1.5901661714601,-1.73779794415905,-0.348627914207098,0.03,0.924215613702665,0.137933295646513,0.42
"h. Great 
Plains",1997,10,lag_1,1.5901661714601,-1.41073053322139,-0.406453695002293,0.01,-0.771879409692695,0.505314000731951,<0.01
"h. Great 
Plains",1997,10,lag_2,1.5901661714601,-0.571525127372285,-0.0810803896343648,0.63,1.58276510981385,0.151736647250651,0.37
"h. Great 
Plains",1997,50,lag_0,1.82218678792061,-1.73779794415905,-0.46456767613924,<0.01,0.924215613702665,0.37035591518057,0.02
"h. Great 
Plains",1997,50,lag_1,1.82218678792061,-1.41073053322139,-0.349089404577176,0.03,-0.771879409692695,0.281800340840059,0.09
"h. Great 
Plains",1997,50,lag_2,1.82218678792061,-0.571525127372285,-0.141817905583018,0.4,1.58276510981385,0.182190804879588,0.28
"h. Great 
Plains",1997,90,lag_0,2.38707826078069,-1.73779794415905,-0.427183059238619,0.01,0.924215613702665,0.442919946951267,0.01
"h. Great 
Plains",1997,90,lag_1,2.38707826078069,-1.41073053322139,-0.351066452271812,0.03,-0.771879409692695,0.163718655822477,0.33
"h. Great 
Plains",1997,90,lag_2,2.38707826078069,-0.571525127372285,-0.146287824001992,0.39,1.58276510981385,0.144836568064858,0.39
"h. Great 
Plains",1998,10,lag_0,1.54448773015398,0.286284784750833,-0.348627914207098,0.03,-0.179103160570919,0.137933295646513,0.42
"h. Great 
Plains",1998,10,lag_1,1.54448773015398,-1.73779794415905,-0.406453695002293,0.01,0.924215613702665,0.505314000731951,<0.01
"h. Great 
Plains",1998,10,lag_2,1.54448773015398,-1.41073053322139,-0.0810803896343648,0.63,-0.771879409692695,0.151736647250651,0.37
"h. Great 
Plains",1998,50,lag_0,1.68229219695165,0.286284784750833,-0.46456767613924,<0.01,-0.179103160570919,0.37035591518057,0.02
"h. Great 
Plains",1998,50,lag_1,1.68229219695165,-1.73779794415905,-0.349089404577176,0.03,0.924215613702665,0.281800340840059,0.09
"h. Great 
Plains",1998,50,lag_2,1.68229219695165,-1.41073053322139,-0.141817905583018,0.4,-0.771879409692695,0.182190804879588,0.28
"h. Great 
Plains",1998,90,lag_0,2.46240724658665,0.286284784750833,-0.427183059238619,0.01,-0.179103160570919,0.442919946951267,0.01
"h. Great 
Plains",1998,90,lag_1,2.46240724658665,-1.73779794415905,-0.351066452271812,0.03,0.924215613702665,0.163718655822477,0.33
"h. Great 
Plains",1998,90,lag_2,2.46240724658665,-1.41073053322139,-0.146287824001992,0.39,-0.771879409692695,0.144836568064858,0.39
"h. Great 
Plains",1999,10,lag_0,1.64375807051001,0.761848923748547,-0.348627914207098,0.03,0.927000457167307,0.137933295646513,0.42
"h. Great 
Plains",1999,10,lag_1,1.64375807051001,0.286284784750833,-0.406453695002293,0.01,-0.179103160570919,0.505314000731951,<0.01
"h. Great 
Plains",1999,10,lag_2,1.64375807051001,-1.73779794415905,-0.0810803896343648,0.63,0.924215613702665,0.151736647250651,0.37
"h. Great 
Plains",1999,50,lag_0,1.73586947715513,0.761848923748547,-0.46456767613924,<0.01,0.927000457167307,0.37035591518057,0.02
"h. Great 
Plains",1999,50,lag_1,1.73586947715513,0.286284784750833,-0.349089404577176,0.03,-0.179103160570919,0.281800340840059,0.09
"h. Great 
Plains",1999,50,lag_2,1.73586947715513,-1.73779794415905,-0.141817905583018,0.4,0.924215613702665,0.182190804879588,0.28
"h. Great 
Plains",1999,90,lag_0,2.26991772015066,0.761848923748547,-0.427183059238619,0.01,0.927000457167307,0.442919946951267,0.01
"h. Great 
Plains",1999,90,lag_1,2.26991772015066,0.286284784750833,-0.351066452271812,0.03,-0.179103160570919,0.163718655822477,0.33
"h. Great 
Plains",1999,90,lag_2,2.26991772015066,-1.73779794415905,-0.146287824001992,0.39,0.924215613702665,0.144836568064858,0.39
"h. Great 
Plains",2000,10,lag_0,1.55549468223083,1.94668619720745,-0.348627914207098,0.03,-1.5729721345406,0.137933295646513,0.42
"h. Great 
Plains",2000,10,lag_1,1.55549468223083,0.761848923748547,-0.406453695002293,0.01,0.927000457167307,0.505314000731951,<0.01
"h. Great 
Plains",2000,10,lag_2,1.55549468223083,0.286284784750833,-0.0810803896343648,0.63,-0.179103160570919,0.151736647250651,0.37
"h. Great 
Plains",2000,50,lag_0,1.42491423919462,1.94668619720745,-0.46456767613924,<0.01,-1.5729721345406,0.37035591518057,0.02
"h. Great 
Plains",2000,50,lag_1,1.42491423919462,0.761848923748547,-0.349089404577176,0.03,0.927000457167307,0.281800340840059,0.09
"h. Great 
Plains",2000,50,lag_2,1.42491423919462,0.286284784750833,-0.141817905583018,0.4,-0.179103160570919,0.182190804879588,0.28
"h. Great 
Plains",2000,90,lag_0,1.93487074269273,1.94668619720745,-0.427183059238619,0.01,-1.5729721345406,0.442919946951267,0.01
"h. Great 
Plains",2000,90,lag_1,1.93487074269273,0.761848923748547,-0.351066452271812,0.03,0.927000457167307,0.163718655822477,0.33
"h. Great 
Plains",2000,90,lag_2,1.93487074269273,0.286284784750833,-0.146287824001992,0.39,-0.179103160570919,0.144836568064858,0.39
"h. Great 
Plains",2001,10,lag_0,1.19058151778467,-0.814327698060026,-0.348627914207098,0.03,0.276237526940736,0.137933295646513,0.42
"h. Great 
Plains",2001,10,lag_1,1.19058151778467,1.94668619720745,-0.406453695002293,0.01,-1.5729721345406,0.505314000731951,<0.01
"h. Great 
Plains",2001,10,lag_2,1.19058151778467,0.761848923748547,-0.0810803896343648,0.63,0.927000457167307,0.151736647250651,0.37
"h. Great 
Plains",2001,50,lag_0,1.50317349133248,-0.814327698060026,-0.46456767613924,<0.01,0.276237526940736,0.37035591518057,0.02
"h. Great 
Plains",2001,50,lag_1,1.50317349133248,1.94668619720745,-0.349089404577176,0.03,-1.5729721345406,0.281800340840059,0.09
"h. Great 
Plains",2001,50,lag_2,1.50317349133248,0.761848923748547,-0.141817905583018,0.4,0.927000457167307,0.182190804879588,0.28
"h. Great 
Plains",2001,90,lag_0,2.1771588945334,-0.814327698060026,-0.427183059238619,0.01,0.276237526940736,0.442919946951267,0.01
"h. Great 
Plains",2001,90,lag_1,2.1771588945334,1.94668619720745,-0.351066452271812,0.03,-1.5729721345406,0.163718655822477,0.33
"h. Great 
Plains",2001,90,lag_2,2.1771588945334,0.761848923748547,-0.146287824001992,0.39,0.927000457167307,0.144836568064858,0.39
"h. Great 
Plains",2002,10,lag_0,1.26950733225679,0.265660778400439,-0.348627914207098,0.03,-0.698551442003932,0.137933295646513,0.42
"h. Great 
Plains",2002,10,lag_1,1.26950733225679,-0.814327698060026,-0.406453695002293,0.01,0.276237526940736,0.505314000731951,<0.01
"h. Great 
Plains",2002,10,lag_2,1.26950733225679,1.94668619720745,-0.0810803896343648,0.63,-1.5729721345406,0.151736647250651,0.37
"h. Great 
Plains",2002,50,lag_0,1.22426089429468,0.265660778400439,-0.46456767613924,<0.01,-0.698551442003932,0.37035591518057,0.02
"h. Great 
Plains",2002,50,lag_1,1.22426089429468,-0.814327698060026,-0.349089404577176,0.03,0.276237526940736,0.281800340840059,0.09
"h. Great 
Plains",2002,50,lag_2,1.22426089429468,1.94668619720745,-0.141817905583018,0.4,-1.5729721345406,0.182190804879588,0.28
"h. Great 
Plains",2002,90,lag_0,1.74607592782328,0.265660778400439,-0.427183059238619,0.01,-0.698551442003932,0.442919946951267,0.01
"h. Great 
Plains",2002,90,lag_1,1.74607592782328,-0.814327698060026,-0.351066452271812,0.03,0.276237526940736,0.163718655822477,0.33
"h. Great 
Plains",2002,90,lag_2,1.74607592782328,1.94668619720745,-0.146287824001992,0.39,-1.5729721345406,0.144836568064858,0.39
"h. Great 
Plains",2003,10,lag_0,1.01728527811789,-0.419219895275541,-0.348627914207098,0.03,-0.00184180096229577,0.137933295646513,0.42
"h. Great 
Plains",2003,10,lag_1,1.01728527811789,0.265660778400439,-0.406453695002293,0.01,-0.698551442003932,0.505314000731951,<0.01
"h. Great 
Plains",2003,10,lag_2,1.01728527811789,-0.814327698060026,-0.0810803896343648,0.63,0.276237526940736,0.151736647250651,0.37
"h. Great 
Plains",2003,50,lag_0,1.10641143668128,-0.419219895275541,-0.46456767613924,<0.01,-0.00184180096229577,0.37035591518057,0.02
"h. Great 
Plains",2003,50,lag_1,1.10641143668128,0.265660778400439,-0.349089404577176,0.03,-0.698551442003932,0.281800340840059,0.09
"h. Great 
Plains",2003,50,lag_2,1.10641143668128,-0.814327698060026,-0.141817905583018,0.4,0.276237526940736,0.182190804879588,0.28
"h. Great 
Plains",2003,90,lag_0,1.53676445881823,-0.419219895275541,-0.427183059238619,0.01,-0.00184180096229577,0.442919946951267,0.01
"h. Great 
Plains",2003,90,lag_1,1.53676445881823,0.265660778400439,-0.351066452271812,0.03,-0.698551442003932,0.163718655822477,0.33
"h. Great 
Plains",2003,90,lag_2,1.53676445881823,-0.814327698060026,-0.146287824001992,0.39,0.276237526940736,0.144836568064858,0.39
"h. Great 
Plains",2004,10,lag_0,1.2459258934403,-0.139128089608045,-0.348627914207098,0.03,-0.105845918437088,0.137933295646513,0.42
"h. Great 
Plains",2004,10,lag_1,1.2459258934403,-0.419219895275541,-0.406453695002293,0.01,-0.00184180096229577,0.505314000731951,<0.01
"h. Great 
Plains",2004,10,lag_2,1.2459258934403,0.265660778400439,-0.0810803896343648,0.63,-0.698551442003932,0.151736647250651,0.37
"h. Great 
Plains",2004,50,lag_0,1.14129456317002,-0.139128089608045,-0.46456767613924,<0.01,-0.105845918437088,0.37035591518057,0.02
"h. Great 
Plains",2004,50,lag_1,1.14129456317002,-0.419219895275541,-0.349089404577176,0.03,-0.00184180096229577,0.281800340840059,0.09
"h. Great 
Plains",2004,50,lag_2,1.14129456317002,0.265660778400439,-0.141817905583018,0.4,-0.698551442003932,0.182190804879588,0.28
"h. Great 
Plains",2004,90,lag_0,1.65967109336439,-0.139128089608045,-0.427183059238619,0.01,-0.105845918437088,0.442919946951267,0.01
"h. Great 
Plains",2004,90,lag_1,1.65967109336439,-0.419219895275541,-0.351066452271812,0.03,-0.00184180096229577,0.163718655822477,0.33
"h. Great 
Plains",2004,90,lag_2,1.65967109336439,0.265660778400439,-0.146287824001992,0.39,-0.698551442003932,0.144836568064858,0.39
"h. Great 
Plains",2005,10,lag_0,1.265377318046,0.847380908950889,-0.348627914207098,0.03,0.230056385437618,0.137933295646513,0.42
"h. Great 
Plains",2005,10,lag_1,1.265377318046,-0.139128089608045,-0.406453695002293,0.01,-0.105845918437088,0.505314000731951,<0.01
"h. Great 
Plains",2005,10,lag_2,1.265377318046,-0.419219895275541,-0.0810803896343648,0.63,-0.00184180096229577,0.151736647250651,0.37
"h. Great 
Plains",2005,50,lag_0,1.34032282345447,0.847380908950889,-0.46456767613924,<0.01,0.230056385437618,0.37035591518057,0.02
"h. Great 
Plains",2005,50,lag_1,1.34032282345447,-0.139128089608045,-0.349089404577176,0.03,-0.105845918437088,0.281800340840059,0.09
"h. Great 
Plains",2005,50,lag_2,1.34032282345447,-0.419219895275541,-0.141817905583018,0.4,-0.00184180096229577,0.182190804879588,0.28
"h. Great 
Plains",2005,90,lag_0,1.72532868005415,0.847380908950889,-0.427183059238619,0.01,0.230056385437618,0.442919946951267,0.01
"h. Great 
Plains",2005,90,lag_1,1.72532868005415,-0.139128089608045,-0.351066452271812,0.03,-0.105845918437088,0.163718655822477,0.33
"h. Great 
Plains",2005,90,lag_2,1.72532868005415,-0.419219895275541,-0.146287824001992,0.39,-0.00184180096229577,0.144836568064858,0.39
"h. Great 
Plains",2006,10,lag_0,0.40024584711165,1.61382047770891,-0.348627914207098,0.03,-1.46421620168728,0.137933295646513,0.42
"h. Great 
Plains",2006,10,lag_1,0.40024584711165,0.847380908950889,-0.406453695002293,0.01,0.230056385437618,0.505314000731951,<0.01
"h. Great 
Plains",2006,10,lag_2,0.40024584711165,-0.139128089608045,-0.0810803896343648,0.63,-0.105845918437088,0.151736647250651,0.37
"h. Great 
Plains",2006,50,lag_0,0.253852828088206,1.61382047770891,-0.46456767613924,<0.01,-1.46421620168728,0.37035591518057,0.02
"h. Great 
Plains",2006,50,lag_1,0.253852828088206,0.847380908950889,-0.349089404577176,0.03,0.230056385437618,0.281800340840059,0.09
"h. Great 
Plains",2006,50,lag_2,0.253852828088206,-0.139128089608045,-0.141817905583018,0.4,-0.105845918437088,0.182190804879588,0.28
"h. Great 
Plains",2006,90,lag_0,0.367020989168149,1.61382047770891,-0.427183059238619,0.01,-1.46421620168728,0.442919946951267,0.01
"h. Great 
Plains",2006,90,lag_1,0.367020989168149,0.847380908950889,-0.351066452271812,0.03,0.230056385437618,0.163718655822477,0.33
"h. Great 
Plains",2006,90,lag_2,0.367020989168149,-0.139128089608045,-0.146287824001992,0.39,-0.105845918437088,0.144836568064858,0.39
"h. Great 
Plains",2007,10,lag_0,0.736592276843969,0.169598369430428,-0.348627914207098,0.03,1.97132569429664,0.137933295646513,0.42
"h. Great 
Plains",2007,10,lag_1,0.736592276843969,1.61382047770891,-0.406453695002293,0.01,-1.46421620168728,0.505314000731951,<0.01
"h. Great 
Plains",2007,10,lag_2,0.736592276843969,0.847380908950889,-0.0810803896343648,0.63,0.230056385437618,0.151736647250651,0.37
"h. Great 
Plains",2007,50,lag_0,1.07958876160832,0.169598369430428,-0.46456767613924,<0.01,1.97132569429664,0.37035591518057,0.02
"h. Great 
Plains",2007,50,lag_1,1.07958876160832,1.61382047770891,-0.349089404577176,0.03,-1.46421620168728,0.281800340840059,0.09
"h. Great 
Plains",2007,50,lag_2,1.07958876160832,0.847380908950889,-0.141817905583018,0.4,0.230056385437618,0.182190804879588,0.28
"h. Great 
Plains",2007,90,lag_0,2.06548921189649,0.169598369430428,-0.427183059238619,0.01,1.97132569429664,0.442919946951267,0.01
"h. Great 
Plains",2007,90,lag_1,2.06548921189649,1.61382047770891,-0.351066452271812,0.03,-1.46421620168728,0.163718655822477,0.33
"h. Great 
Plains",2007,90,lag_2,2.06548921189649,0.847380908950889,-0.146287824001992,0.39,0.230056385437618,0.144836568064858,0.39
"h. Great 
Plains",2008,10,lag_0,1.23986268969851,-0.525952567911241,-0.348627914207098,0.03,-0.294296394664009,0.137933295646513,0.42
"h. Great 
Plains",2008,10,lag_1,1.23986268969851,0.169598369430428,-0.406453695002293,0.01,1.97132569429664,0.505314000731951,<0.01
"h. Great 
Plains",2008,10,lag_2,1.23986268969851,1.61382047770891,-0.0810803896343648,0.63,-1.46421620168728,0.151736647250651,0.37
"h. Great 
Plains",2008,50,lag_0,1.23238949405328,-0.525952567911241,-0.46456767613924,<0.01,-0.294296394664009,0.37035591518057,0.02
"h. Great 
Plains",2008,50,lag_1,1.23238949405328,0.169598369430428,-0.349089404577176,0.03,1.97132569429664,0.281800340840059,0.09
"h. Great 
Plains",2008,50,lag_2,1.23238949405328,1.61382047770891,-0.141817905583018,0.4,-1.46421620168728,0.182190804879588,0.28
"h. Great 
Plains",2008,90,lag_0,2.01580636429637,-0.525952567911241,-0.427183059238619,0.01,-0.294296394664009,0.442919946951267,0.01
"h. Great 
Plains",2008,90,lag_1,2.01580636429637,0.169598369430428,-0.351066452271812,0.03,1.97132569429664,0.163718655822477,0.33
"h. Great 
Plains",2008,90,lag_2,2.01580636429637,1.61382047770891,-0.146287824001992,0.39,-1.46421620168728,0.144836568064858,0.39
"h. Great 
Plains",2009,10,lag_0,1.39894154021813,-0.237705191460823,-0.348627914207098,0.03,-0.165350128355814,0.137933295646513,0.42
"h. Great 
Plains",2009,10,lag_1,1.39894154021813,-0.525952567911241,-0.406453695002293,0.01,-0.294296394664009,0.505314000731951,<0.01
"h. Great 
Plains",2009,10,lag_2,1.39894154021813,0.169598369430428,-0.0810803896343648,0.63,1.97132569429664,0.151736647250651,0.37
"h. Great 
Plains",2009,50,lag_0,1.24253099389525,-0.237705191460823,-0.46456767613924,<0.01,-0.165350128355814,0.37035591518057,0.02
"h. Great 
Plains",2009,50,lag_1,1.24253099389525,-0.525952567911241,-0.349089404577176,0.03,-0.294296394664009,0.281800340840059,0.09
"h. Great 
Plains",2009,50,lag_2,1.24253099389525,0.169598369430428,-0.141817905583018,0.4,1.97132569429664,0.182190804879588,0.28
"h. Great 
Plains",2009,90,lag_0,1.69623367391219,-0.237705191460823,-0.427183059238619,0.01,-0.165350128355814,0.442919946951267,0.01
"h. Great 
Plains",2009,90,lag_1,1.69623367391219,-0.525952567911241,-0.351066452271812,0.03,-0.294296394664009,0.163718655822477,0.33
"h. Great 
Plains",2009,90,lag_2,1.69623367391219,0.169598369430428,-0.146287824001992,0.39,1.97132569429664,0.144836568064858,0.39
